1.10.10.10.2o0yB01,2o0yB01,990.0,-0.5347661188369153,0.6323232323232323,0.6353535353535353,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.2o0yC01,2o0yC01,1107.0,-0.5956284153005464,0.6314363143631436,0.6070460704607046,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.2o3fA00,2o3fA00,1115.0,-1.0,0.6331838565022422,0.463677130044843,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.2obpA00,2obpA00,1199.0,-0.6906077348066298,0.6330275229357798,0.4837364470391994,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.2od5A00,2od5A00,1439.0,-0.3626760563380282,0.6219596942321056,0.700486448922863,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.5dukB00,5dukB00,1114.0,-1.0,0.6202872531418312,0.6238779174147218,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.5dymA00,5dymA00,1636.0,-0.6649135987978964,0.6167481662591687,0.8062347188264058,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.2oqgC00,2oqgC00,1640.0,-0.6918882072256305,0.6304878048780488,0.6646341463414633,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.2p4wA01,2p4wA01,1756.0,-0.27335640138408307,0.6309794988610479,0.7756264236902051,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.2p5kA00,2p5kA00,1038.0,-0.5966386554621849,0.6223506743737958,0.6271676300578035,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.2p5vA01,2p5vA01,848.0,-1.0,0.6297169811320755,0.6627358490566038,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.2p7vB00,2p7vB00,1136.0,-1.0,0.6258802816901409,0.7051056338028169,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.2p8tA01,2p8tA01,1263.0,-0.75311004784689,0.6247030878859857,0.6611243072050673,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.2pbiA01,2pbiA01,1727.0,-0.6589303733602422,0.6247828604516502,0.7301679212507237,GO:0005096+GO:0005096+GO:0005515+GO:0005634+GO:0005737+GO:0007186+GO:0007212+GO:0008277+GO:0098839+GO:0098978+GO:1904783+GO:1905912,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","GO:0030234","GO:0005634"
1.10.10.10.4lmyA01,4lmyA01,1552.0,-0.71484375,0.6185567010309279,0.2802835051546392,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.2pfbB00,2pfbB00,1986.0,-0.7989355410999409,0.6238670694864048,0.6570996978851964,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.2pg4A00,2pg4A00,1504.0,-0.6464088397790055,0.6216755319148937,0.7267287234042553,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.2pjpA01,2pjpA01,987.0,-0.5658720200752823,0.6139817629179332,0.45896656534954405,GO:0000049+GO:0001514+GO:0003924+GO:0005515+GO:0005525+GO:0016259+GO:0019003+GO:0035368,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","GO:0003824",""
1.10.10.10.2pjpA02,2pjpA02,994.0,-0.5954545454545455,0.6207243460764588,0.5251509054325956,GO:0000049+GO:0001514+GO:0003924+GO:0005515+GO:0005525+GO:0016259+GO:0019003+GO:0035368,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","GO:0003824",""
1.10.10.10.2pmuC00,2pmuC00,1521.0,-0.305,0.6180144641683103,0.5910585141354372,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.4m9sB04,4m9sB04,2154.0,-0.8147882268485284,0.6253481894150418,0.6090993500464252,GO:0005515+GO:0005524+GO:0005634+GO:0005739+GO:0005829+GO:0006915+GO:0006915+GO:0006919+GO:0006919+GO:0008303+GO:0008361+GO:0008656+GO:0008656+GO:0009792+GO:0010954+GO:0016020+GO:0016505+GO:0030042+GO:0030155+GO:0031647+GO:0040034+GO:0043065+GO:0043065+GO:0043281+GO:0046716+GO:0048471+GO:0048598+GO:0050829+GO:0051289+GO:0051432+GO:0051434+GO:0061133+GO:0089720+GO:0097202+GO:1902742+GO:1904747+GO:1904747+GO:1905808+GO:1905808+GO:2001056,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","GO:0042592","GO:0030234","GO:0005829"
1.10.10.10.5d4sB00,5d4sB00,1318.0,-0.6199524940617577,0.5136570561456753,0.5705614567526556,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.1o57A01,1o57A01,1153.0,-0.6,0.6244579358196011,0.6522116218560278,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.1o7fA02,1o7fA02,2580.0,-0.6435110393107162,0.6174418604651163,0.25,GO:0001750+GO:0001917+GO:0005085+GO:0005085+GO:0005088+GO:0005515+GO:0005829+GO:0005886+GO:0005903+GO:0005929+GO:0007165+GO:0014069+GO:0014911+GO:0016323+GO:0016324+GO:0017016+GO:0017156+GO:0017157+GO:0019933+GO:0030073+GO:0030424+GO:0030425+GO:0030426+GO:0030552+GO:0030552+GO:0032991+GO:0043025+GO:0043197+GO:0044316+GO:0044877+GO:0050714+GO:0050773+GO:0050805+GO:0060076+GO:0098686+GO:0098686+GO:0098693+GO:0098693+GO:0098696+GO:0098978+GO:0099175+GO:1904457,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","GO:0051234","GO:0030234","GO:0042995"
1.10.10.10.4mnuB00,4mnuB00,2170.0,-0.7936593229446535,0.631336405529954,0.7705069124423963,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.5bpdD01,5bpdD01,1206.0,-0.7258064516129032,0.6268656716417911,0.6550580431177446,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.1p6rA00,1p6rA00,1365.0,-0.5031315240083507,0.6315018315018315,0.7164835164835165,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.1p4xA02,1p4xA02,2086.0,-0.7575368826170622,0.6241610738255033,0.6054650047938639,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.1p4xA01,1p4xA01,2195.0,-0.7772426249247442,0.6214123006833713,0.7485193621867882,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.1p4wA00,1p4wA00,1382.0,-1.0,0.6316931982633864,0.7720694645441389,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.2jrtA01,2jrtA01,1403.0,-0.7997847147470398,0.632216678545973,0.7512473271560941,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.2jtvA00,2jtvA00,1031.0,-0.33900364520048604,0.6246362754607178,0.7051406401551892,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.1oywA03,1oywA03,2709.0,-0.775530839231547,0.6242155777039498,0.7135474344776671,GO:0003677+GO:0003678+GO:0005515+GO:0005737+GO:0006281+GO:0006310+GO:0006310+GO:0006974+GO:0008094+GO:0008270+GO:0016887+GO:0017116+GO:0017117+GO:0030894+GO:0043590+GO:0046914,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","GO:0050896","GO:0003677","GO:0032991"
1.10.10.10.2k4jA00,2k4jA00,1708.0,-0.41365461847389556,0.6211943793911007,0.5708430913348946,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.1oyiA00,1oyiA00,986.0,-0.6287425149700598,0.6318458417849898,0.6186612576064909,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.4mhgA01,4mhgA01,1561.0,-0.4953271028037383,0.6245996156310057,0.791800128122998,GO:0000122+GO:0000977+GO:0000978+GO:0001228+GO:0003677+GO:0003700+GO:0005515+GO:0005730+GO:0005829+GO:0006355+GO:0007296+GO:0019904+GO:0022008+GO:0030154+GO:0045944+GO:0071425+GO:0071425+GO:0097152,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","GO:0032502","GO:0003700","GO:0005829"
1.10.10.10.2l02A00,2l02A00,1289.0,-0.5036496350364964,0.622187742435997,0.4026377036462374,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.2lkpA00,2lkpA00,1790.0,-0.7028571428571428,0.6312849162011173,0.4452513966480447,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.1mzbA01,1mzbA01,1276.0,-0.6510359869138496,0.6199059561128527,0.335423197492163,GO:0000976+GO:0000976+GO:0000976+GO:0001217+GO:0001217+GO:0001217+GO:0008198+GO:0019290+GO:0032993+GO:0032993+GO:0032993+GO:0044212+GO:0045892+GO:0045892+GO:0051350+GO:1900705+GO:1901668+GO:2000470,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","GO:0003700","GO:0032991"
1.10.10.10.2lsoA00,2lsoA00,1349.0,-0.665314401622718,0.6286137879911046,0.8517420311341735,GO:0003723+GO:0005634+GO:0005730+GO:0045296,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","GO:0003723","GO:0005634"
1.10.10.10.1opcA00,1opcA00,1620.0,-0.3210702341137124,0.6265432098765432,0.6938271604938271,GO:0000156+GO:0000160+GO:0005515+GO:0045893,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.2m1bA00,2m1bA00,1870.0,-0.48182665424044735,0.6283422459893048,0.7946524064171123,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.1on2A01,1on2A01,1193.0,-0.7334649555774926,0.6236378876781223,0.6814752724224644,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.2m45A00,2m45A00,1384.0,-0.6394052044609665,0.6329479768786127,0.7326589595375723,GO:0005515+GO:0042802,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.2m8eA00,2m8eA00,929.0,-1.0,0.6458557588805167,0.8729817007534983,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.2ma3A00,2ma3A00,1439.0,-0.61875,0.6184850590687978,0.37595552466990967,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.2mc3A00,2mc3A00,1639.0,-0.7986577181208053,0.6351433801098231,0.7809640024405125,GO:0000737+GO:0005515+GO:0005654+GO:0006281+GO:0036297+GO:0048257+GO:0072429,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","GO:0050896","GO:0003824",""
1.10.10.10.2mh2A00,2mh2A00,1021.0,-0.4392935982339956,0.6180215475024485,0.7218413320274242,GO:0005634+GO:0005654+GO:0030331+GO:0030374+GO:0035259+GO:0042803+GO:0045944+GO:0046966+GO:0050681+GO:0050692,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","GO:0008134","GO:0005634"
1.10.10.10.5cvrA02,5cvrA02,1351.0,-0.6169811320754717,0.6239822353811991,0.696521095484826,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.5cvvB01,5cvvB01,1504.0,-0.6902086677367576,0.6336436170212766,0.40558510638297873,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.2mlgA00,2mlgA00,1343.0,-0.3345323741007194,0.6247207743857036,0.7721518987341772,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.5cyvA00,5cyvA00,2116.0,-0.8136792452830188,0.6247637051039697,0.5198487712665407,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.3u1dB00,3u1dB00,2248.0,-0.766624843161857,0.6098754448398577,0.1312277580071174,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.2nnnC00,2nnnC00,2030.0,-0.7764705882352941,0.6334975369458128,0.7261083743842365,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.1or7B02,1or7B02,1159.0,-1.0,0.6324417601380501,0.46246764452113887,GO:0005515+GO:0005737+GO:0006355+GO:0006970+GO:0009266,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","GO:0050896","",""
1.10.10.10.1pdnC02,1pdnC02,884.0,-1.0,0.6380090497737556,0.6889140271493213,GO:0000977+GO:0000981+GO:0003677+GO:0005634+GO:0006355+GO:0006366+GO:0007366+GO:0007366+GO:0045944,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","GO:0016070","GO:0003700","GO:0005634"
1.10.10.10.2pn6A01,2pn6A01,900.0,-1.0,0.6277777777777778,0.758888888888889,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.5e1wA00,5e1wA00,2824.0,-0.7934883720930233,0.6055240793201133,0.7698300283286119,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.4k2eB00,4k2eB00,1490.0,-0.6169871794871795,0.6295302013422819,0.7033557046979866,GO:0003700+GO:0006355,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","GO:0003700",""
1.10.10.10.1ldjA07,1ldjA07,1818.0,-0.717391304347826,0.6298129812981298,0.7843784378437844,GO:0000082+GO:0000086+GO:0000209+GO:0002223+GO:0005515+GO:0005654+GO:0005829+GO:0006879+GO:0010265+GO:0010972+GO:0016055+GO:0016567+GO:0019005+GO:0019005+GO:0031146+GO:0031146+GO:0031146+GO:0031461+GO:0038061+GO:0038095+GO:0043687+GO:0050852+GO:0051403+GO:0070498+GO:0097193+GO:1901990+GO:1990452,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","GO:0042592","","GO:0005829"
1.10.10.10.1w4mA00,1w4mA00,1471.0,-0.5410176531671859,0.611148878314072,0.2447314751869476,GO:0002244+GO:0002576+GO:0002576+GO:0005080+GO:0005515+GO:0005576+GO:0005737+GO:0005829+GO:0006904+GO:0007229+GO:0010572+GO:0010920+GO:0010925+GO:0016020+GO:0030030+GO:0030836+GO:0030845+GO:0030866+GO:0031529+GO:0031532+GO:0032233+GO:0032587+GO:0033625+GO:0042803+GO:0043325+GO:0045744+GO:0046488+GO:0050849+GO:0060305+GO:0070493+GO:0070527+GO:0070527+GO:0070528+GO:0070560,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","GO:0051234","","GO:0005829"
1.10.10.10.1lddA00,1lddA00,1227.0,-0.7059415911379657,0.6234718826405868,0.6682966585167074,GO:0005515+GO:0005680+GO:0007091+GO:0010458+GO:0016567+GO:0031145,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","GO:0019538","","GO:0032991"
1.10.10.10.2vooB01,2vooB01,1387.0,-0.8305084745762712,0.6214852198990627,0.471521268925739,GO:0000049+GO:0000049+GO:0000784+GO:0001682+GO:0003723+GO:0003723+GO:0003729+GO:0005515+GO:0005634+GO:0005737+GO:0006400+GO:0006409+GO:0008033+GO:0008266+GO:0008334+GO:0042780+GO:0071045+GO:0075522+GO:1903608+GO:1990825+GO:1990904,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","GO:0051234","GO:0003723","GO:0005634"
1.10.10.10.2vxzA01,2vxzA01,1041.0,-0.5636363636363636,0.6340057636887608,0.771373679154659,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.2w25A01,2w25A01,807.0,-1.0,0.6332094175960347,0.7224287484510532,GO:0003677+GO:0016597+GO:0051260,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","GO:0016043","GO:0003677",""
1.10.10.10.4jqfA02,4jqfA02,1189.0,-0.6516393442622951,0.6190075693860387,0.37846930193439865,GO:0000723+GO:0000784+GO:0000784+GO:0001650+GO:0003697+GO:0005515+GO:0005634+GO:0005634+GO:0005654+GO:0010833+GO:0016233+GO:0032211+GO:0042162+GO:0043047+GO:0043231+GO:0045111+GO:0045740+GO:1990879,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","GO:0016043","GO:0003677","GO:0005856"
1.10.10.10.2wteA02,2wteA02,1184.0,-0.6417233560090703,0.6258445945945946,0.7880067567567568,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.2x4hA00,2x4hA00,2120.0,-0.7821448624368332,0.6212264150943396,0.6707547169811321,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.1l3lA02,1l3lA02,1035.0,-1.0,0.6328502415458938,0.8231884057971015,GO:0000976+GO:0000976+GO:0001216+GO:0001216+GO:0032993+GO:0032993,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","GO:0003700","GO:0032991"
1.10.10.10.2xigA01,2xigA01,1518.0,-0.637987012987013,0.6310935441370223,0.7595520421607378,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.2xrnB01,2xrnB01,962.0,-0.6501240694789082,0.6444906444906445,0.6548856548856549,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.1l0oC00,1l0oC00,897.0,-1.0,0.6343366778149386,0.6989966555183946,GO:0005515,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.2xubA01,2xubA01,1252.0,-0.6101843722563652,0.6238019169329073,0.49440894568690097,GO:0003697+GO:0003899+GO:0005515+GO:0005654+GO:0005654+GO:0005666+GO:0005666+GO:0005829+GO:0006359+GO:0032481+GO:0032728+GO:0045089,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","GO:0003677","GO:0005829"
1.10.10.10.2xubA02,2xubA02,1494.0,-0.8302521008403362,0.6191432396251674,0.49866131191432395,GO:0003697+GO:0003899+GO:0005515+GO:0005654+GO:0005654+GO:0005666+GO:0005666+GO:0005829+GO:0006359+GO:0032481+GO:0032728+GO:0045089,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","GO:0003677","GO:0005829"
1.10.10.10.2xubA04,2xubA04,1100.0,-1.0,0.6309090909090909,0.6927272727272727,GO:0003697+GO:0003899+GO:0005515+GO:0005654+GO:0005654+GO:0005666+GO:0005666+GO:0005829+GO:0006359+GO:0032481+GO:0032728+GO:0045089,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","GO:0003677","GO:0005829"
1.10.10.10.2xv4S03,2xv4S03,1468.0,-0.7914230019493177,0.6232970027247956,0.3671662125340599,GO:0003697+GO:0003899+GO:0005515+GO:0005654+GO:0005654+GO:0005666+GO:0005666+GO:0005829+GO:0006359+GO:0032481+GO:0032728+GO:0045089,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","GO:0003677","GO:0005829"
1.10.10.10.1ku9B01,1ku9B01,1393.0,-0.6446370530877573,0.0,1.0,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.2xvcA00,2xvcA00,915.0,-1.0,0.6153005464480874,0.28415300546448086,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.4ixaB00,4ixaB00,1590.0,-0.29411764705882354,0.6163522012578616,0.5421383647798742,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.4ivnA01,4ivnA01,1228.0,-1.0,0.6245928338762216,0.6400651465798046,GO:0000976+GO:0000976+GO:0001217+GO:0001217+GO:0032993+GO:0032993+GO:0045892,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","GO:0003700","GO:0032991"
1.10.10.10.2ysrA00,2ysrA00,1697.0,-0.7356076759061834,0.6205067766647024,0.7448438420742487,GO:0005515+GO:0005634+GO:0017053+GO:0045892,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","","GO:0005634"
1.10.10.10.2yu3A01,2yu3A01,1404.0,-0.5464159811985899,0.6317663817663818,0.8041310541310541,GO:0003690+GO:0003899+GO:0005515+GO:0005654+GO:0005666+GO:0005666+GO:0005829+GO:0006359+GO:0032481+GO:0032728+GO:0045089,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","GO:0003677","GO:0005829"
1.10.10.10.4ijaA01,4ijaA01,1055.0,-0.6712328767123288,0.6293838862559241,0.8265402843601896,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.4if4A02,4if4A02,1111.0,-1.0,0.6255625562556255,0.39603960396039606,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.2z3yA01,2z3yA01,1757.0,-0.931323283082077,0.6277746158224246,0.7529880478087649,GO:0000122+GO:0000122+GO:0000784+GO:0000790+GO:0000790+GO:0001085+GO:0002039+GO:0002052+GO:0003682+GO:0005515+GO:0005634+GO:0005654+GO:0005654+GO:0005667+GO:0006357+GO:0006482+GO:0007596+GO:0008134+GO:0010569+GO:0016491+GO:0019899+GO:0030374+GO:0032091+GO:0032451+GO:0032452+GO:0032452+GO:0032453+GO:0032454+GO:0032454+GO:0032991+GO:0033169+GO:0033184+GO:0034644+GO:0034648+GO:0034720+GO:0042162+GO:0043392+GO:0043426+GO:0043433+GO:0043433+GO:0043518+GO:0044212+GO:0045892+GO:0045944+GO:0050660+GO:0050681+GO:0051091+GO:0051572+GO:0051573+GO:0055001+GO:0061752+GO:0071480+GO:0120162+GO:1902166+GO:1903827+GO:1990391+GO:2000179+GO:2000648,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","GO:0032502","GO:0003677","GO:0005634"
1.10.10.10.2z99A01,2z99A01,1370.0,-0.6003505696757231,0.6211678832116788,0.33357664233576645,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.5eriA00,5eriA00,2543.0,-0.8097902097902098,0.6209201730239874,0.646873771136453,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.2ve8D01,2ve8D01,956.0,-0.9025875190258752,0.6349372384937239,0.5805439330543933,GO:0071236,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","GO:0050896","",""
1.10.10.10.2v9vA02,2v9vA02,1162.0,-0.7014613778705637,0.6222030981067126,0.7211703958691911,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.2v9vA01,2v9vA01,941.0,-0.4789272030651341,0.6216790648246546,0.2975557917109458,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
1.10.10.10.2v79A00,2v79A00,1917.0,-0.7280528052805281,0.6155451225873761,0.5211267605633803,,1.10.10.10,"Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain","","",""
